Musical,Song,Text
Company,Another Hundred People,Did you just suddenly fall in love?
Company,Another Hundred People,I’ll be a good wife
Company,Another Hundred People,I want real things
Company,Another Hundred People,"A husband, family..."
Company,Another Hundred People,I think there’s a time to come to New York
Company,Another Hundred People,And a time to leave
Company,Another Hundred People,Enjoy your party
Company,Another Hundred People,Another hundred people just got off of the train
Company,Another Hundred People,And came up through the ground while
Company,Another Hundred People,Another hundred people just got off of the bus
Company,Another Hundred People,And are looking around at
Company,Another Hundred People,Another hundred who got off of the plane
Company,Another Hundred People,And are looking at us
Company,Another Hundred People,Who got off of the train
Company,Another Hundred People,And the plane and the bus
Company,Another Hundred People,Maybe yesterday
Company,Another Hundred People,It’s a city of strangers
Company,Another Hundred People,"Some come to work, some to play"
Company,Another Hundred People,A city of strangers
Company,Another Hundred People,"Some come to stare, some to stay"
Company,Another Hundred People,"And every day, some go away..."
Company,Another Hundred People,Or they find each other in the crowded streets
Company,Another Hundred People,And the guarded parks
Company,Another Hundred People,By the rusty fountains and the dusty trees
Company,Another Hundred People,With the battered barks
Company,Another Hundred People,And they walk together past the postered walls
Company,Another Hundred People,With the crude remarks
Company,Another Hundred People,And they meet at parties with the friends of friends
Company,Another Hundred People,Who they never know
Company,Another Hundred People,“Will you pick it up or should I meet you there?”
Company,Another Hundred People,“Shall we let it go?”
Company,Another Hundred People,“Did you get my message
Company,Another Hundred People,Cause I looked in vain?”
Company,Another Hundred People,“Can we see each other Tuesday
Company,Another Hundred People,If it doesn’t rain?”
Company,Another Hundred People,"“Look, I’ll call you in the morning"
Company,Another Hundred People,Or my service will explain”
Company,Another Hundred People,And another hundred people just got off of the train
Company,Another Hundred People,And another hundred people just got off of the train
Company,Another Hundred People,And another hundred people just got off of the train
Company,Another Hundred People,And another hundred people just got off of the train
Company,Another Hundred People,Another hundred people just got off of the train
Company,Getting Married Today,Bless this day
Company,Getting Married Today,Pinnacle of life
Company,Getting Married Today,Husband joined to wife
Company,Getting Married Today,The heart leaps up to behold
Company,Getting Married Today,This golden day
Company,Getting Married Today,"Amy, I can’t find my shoes!"
Company,Getting Married Today,Today is for Amy
Company,Getting Married Today,"Amy, I give you the rest of my life"
Company,Getting Married Today,To cherish and to keep you
Company,Getting Married Today,To honor you forever
Company,Getting Married Today,Today is for Amy
Company,Getting Married Today,My happily soon-to-be wife
Company,Getting Married Today,"Amy, we’re really gettin’ married"
Company,Getting Married Today,"Pardon me, is everybody there?"
Company,Getting Married Today,Because if everybody’s there
Company,Getting Married Today,I’d like to thank you all
Company,Getting Married Today,For coming to the wedding
Company,Getting Married Today,I’d appreciate you going even more
Company,Getting Married Today,I mean you must have lots of better things to do
Company,Getting Married Today,And not a word of it to Paul
Company,Getting Married Today,Remember Paul?
Company,Getting Married Today,"You know, the man I’m gonna marry"
Company,Getting Married Today,But I’m not
Company,Getting Married Today,Because I wouldn’t ruin anyone as wonderful as he is
Company,Getting Married Today,But I thank you all
Company,Getting Married Today,For the gifts and the flowers
Company,Getting Married Today,Thank you all
Company,Getting Married Today,Now it’s back to the showers
Company,Getting Married Today,Don’t tell Paul
Company,Getting Married Today,But I’m not getting married today
Company,Getting Married Today,Bless this day
Company,Getting Married Today,Tragedy of life
Company,Getting Married Today,Husband yoked to wife
Company,Getting Married Today,The heart sinks down and feels dead
Company,Getting Married Today,This dreadful day
Company,Getting Married Today,"Amy, Paul can’t find his good cufflinks"
Company,Getting Married Today,They’re on the dresser...
Company,Getting Married Today,Right next to my suicide note
Company,Getting Married Today,"Listen everybody, look"
Company,Getting Married Today,I don’t know what you’re waiting for
Company,Getting Married Today,A wedding? What’s a wedding?
Company,Getting Married Today,It’s a prehistoric ritual
Company,Getting Married Today,Where everybody promises fidelity forever
Company,Getting Married Today,Which is maybe the most horrifying word I've ever heard
Company,Getting Married Today,And which is followed by a honeymoon
Company,Getting Married Today,"Where suddenly, he’ll realize"
Company,Getting Married Today,He‘s saddled with a nut
Company,Getting Married Today,"And wanna kill me, which he should"
Company,Getting Married Today,"So listen, thanks a bunch"
Company,Getting Married Today,But I’m not getting married
Company,Getting Married Today,Go have lunch
Company,Getting Married Today,Cause I’m not getting married
Company,Getting Married Today,You’ve been grand
Company,Getting Married Today,But I’m not getting married
Company,Getting Married Today,Don’t just stand there
Company,Getting Married Today,I’m not getting married
Company,Getting Married Today,And don’t tell Paul
Company,Getting Married Today,But I’m not getting married today
Company,Getting Married Today,Go! Can’t you go?
Company,Getting Married Today,Why is nobody listening
Company,Getting Married Today,Goodbye
Company,Getting Married Today,Go and cry at another person’s wake
Company,Getting Married Today,If you’re quick for a kick
Company,Getting Married Today,You could pick up a christening
Company,Getting Married Today,"But please, on my knees"
Company,Getting Married Today,There’s a human life at stake
Company,Getting Married Today,Listen everybody
Company,Getting Married Today,I’m afraid you didn’t hear
Company,Getting Married Today,Or do you wanna see a crazy lady
Company,Getting Married Today,Fall apart in front of you?
Company,Getting Married Today,It isn’t only Paul who will be ruining his life
Company,Getting Married Today,"You know, we’ll both of us be losing our identities"
Company,Getting Married Today,I telephoned my analyst about it
Company,Getting Married Today,And he said to see him Monday
Company,Getting Married Today,But by Monday
Company,Getting Married Today,I’ll be floating in the Hudson with the other garbage
Company,Getting Married Today,I’m not well
Company,Getting Married Today,So I’m not getting married
Company,Getting Married Today,You’ve been swell
Company,Getting Married Today,But I’m not getting married
Company,Getting Married Today,Clear the hall
Company,Getting Married Today,Cause I’m not getting married
Company,Getting Married Today,Thank you all
Company,Getting Married Today,But I’m not getting married
Company,Getting Married Today,And don’t tell Paul
Company,Getting Married Today,But I’m not getting married today
Company,Getting Married Today,Bless this bride
Company,Getting Married Today,Totally insane
Company,Getting Married Today,Slipping down the drain
Company,Getting Married Today,And bless this day in our hearts
Company,Getting Married Today,As is starts to rain
Company,Getting Married Today,Today is for Amy
Company,Getting Married Today,(Go! Can’t you go?)
Company,Getting Married Today,"Amy, I give you"
Company,Getting Married Today,"(Look, you know I adore you all)"
Company,Getting Married Today,The rest of my life
Company,Getting Married Today,(But why watch me die like Eliza on the ice?)
Company,Getting Married Today,To cherish and to keep you
Company,Getting Married Today,"(Look, perhaps I’ll collapse in the apse right before you)"
Company,Getting Married Today,To honor you forever
Company,Getting Married Today,"(Also take back the cake, burn the shoes and boil the rice)"
Company,Getting Married Today,Today is for Amy
Company,Getting Married Today,"(Look, I didn’t want to have to tell you)"
Company,Getting Married Today,(But I may be coming down with hepatitis)
Company,Getting Married Today,My happily soon-to-be wife
Company,Getting Married Today,"(And I think I’m gonna faint,)"
Company,Getting Married Today,"(So if you’re want to see me faint,)"
Company,Getting Married Today,"(I’d do it happily, but wouldn’t it be funnier)"
Company,Getting Married Today,My adorable wife
Company,Getting Married Today,(To go and watch a funeral?)
Company,Getting Married Today,(So thank you for the twenty-seven dinner plates)
Company,Getting Married Today,(And thirty-seven butter knives)
Company,Getting Married Today,(And forty-seven paper weights)
Company,Getting Married Today,(And fifty-seven candle holders)
Company,Getting Married Today,One more thing
Company,Getting Married Today,I am not getting married
Company,Getting Married Today,Softly said (Amen)
Company,Getting Married Today,But I’m not getting married
Company,Getting Married Today,With this ring (Amen)
Company,Getting Married Today,Still I’m not getting married
Company,Getting Married Today,I thee wed (Amen)
Company,Getting Married Today,"See, I’m not getting married"
Company,Getting Married Today,Let us pray (Let us pray)
Company,Getting Married Today,That we’re not getting married (That we are getting married)
Company,Getting Married Today,Today (Amen)
Company,"""What did I just do?""",What did I just do?
Company,"""What did I just do?""","You... did... what you had to do, I guess"
Company,"""What did I just do?""","If it was right, you would’ve gone through with it"
Company,"""What did I just do?""",That’s what I think anyway
Company,"""What did I just do?""",Amy...
Company,"""What did I just do?""",Marry me?
Company,"""What did I just do?""",What?
Company,"""What did I just do?""",Marry me?
Company,"""What did I just do?""",Huh?
Company,"""What did I just do?""","You said it before, we’re just alike"
Company,"""What did I just do?""","Why don’t we, Amy?"
Company,"""What did I just do?""","Why don’t we, Robert?"
Company,"""What did I just do?""","Bobby, Bobby"
Company,"""What did I just do?""",Bobby baby
Company,"""What did I just do?""",Bobby bubi
Company,"""What did I just do?""",Marry me
Company,"""What did I just do?""",And everybody will leave us alone
Company,"""What did I just do?""","Bobby, Bobby, how have you been?"
Company,"""What did I just do?""",Stop by on your way home
Company,"""What did I just do?""","Bobby, we’ve been thinking of you"
Company,"""What did I just do?""",Isn’t this some world?
Company,"""What did I just do?""",I’m afraid to get married and...
Company,"""What did I just do?""",You’re afraid not to
Company,"""What did I just do?""","Thank you Robert, I’m really..."
Company,"""What did I just do?""",It’s just that you have to want to marry somebody
Company,"""What did I just do?""",Not just some-body
Company,"""What did I just do?""",Would you look at that?
Company,"""What did I just do?""",We went out without an umbrella or anything
Company,"""What did I just do?""",I’ve gotta catch him
Company,"""What did I just do?""",He’ll get pneumonia
Company,"""What did I just do?""",I’m getting married!
Company,"""What did I just do?""","And he’s so good, isn’t he?"
Company,"""What did I just do?""",So good
Company,"""What did I just do?""",I’m the next bride!
Company,"""What did I just do?""","Bobby, come on over for dinner"
Company,"""What did I just do?""",Just be the three of us
Company,"""What did I just do?""",Only the three of us
Company,"""What did I just do?""",We love...
Company,Marry Me a Little,Marry me a little
Company,Marry Me a Little,Love me just enough
Company,Marry Me a Little,"Cry, but not too often"
Company,Marry Me a Little,"Play, but not too rough"
Company,Marry Me a Little,Keep a tender distance
Company,Marry Me a Little,So we'll both be free
Company,Marry Me a Little,That's the way it ought to be
Company,Marry Me a Little,I’m ready
Company,Marry Me a Little,Marry me a little
Company,Marry Me a Little,Do it with a will
Company,Marry Me a Little,Make a few demands
Company,Marry Me a Little,I'm able to fulfill
Company,Marry Me a Little,Want me more than others
Company,Marry Me a Little,Not exclusively
Company,Marry Me a Little,That's the way it ought to be
Company,Marry Me a Little,I'm ready!
Company,Marry Me a Little,I'm ready now!
Company,Marry Me a Little,You can be my best friend
Company,Marry Me a Little,I can be your right arm
Company,Marry Me a Little,We'll go through a fight or two—
Company,Marry Me a Little,"No harm, no harm"
Company,Marry Me a Little,We'll look not too deep
Company,Marry Me a Little,We'll go not too far
Company,Marry Me a Little,We won't have to give up a thing
Company,Marry Me a Little,We'll stay who we are
Company,Marry Me a Little,Right?
Company,Marry Me a Little,"Okay, then"
Company,Marry Me a Little,I'm ready!
Company,Marry Me a Little,I'm ready now!
Company,Marry Me a Little,Someone—
Company,Marry Me a Little,Marry me a little
Company,Marry Me a Little,Love me just enough
Company,Marry Me a Little,Warm and sweet and easy
Company,Marry Me a Little,Just the simple stuff
Company,Marry Me a Little,Keep a tender distance
Company,Marry Me a Little,So we'll both be free
Company,Marry Me a Little,That's the way it ought to be
Company,Marry Me a Little,I'm ready!
Company,Marry Me a Little,Marry me a little
Company,Marry Me a Little,"Body, heart, and soul"
Company,Marry Me a Little,Passionate as hell
Company,Marry Me a Little,But always in control
Company,Marry Me a Little,Want me first and foremost
Company,Marry Me a Little,Keep me company
Company,Marry Me a Little,That's the way it ought to be
Company,Marry Me a Little,I'm ready!
Company,Marry Me a Little,I'm ready now!
Company,Marry Me a Little,"Oh, how gently we'll talk"
Company,Marry Me a Little,"Oh, how softly we'll tread"
Company,Marry Me a Little,All the stings
Company,Marry Me a Little,The ugly things
Company,Marry Me a Little,We'll keep unsaid
Company,Marry Me a Little,We'll build a cocoon
Company,Marry Me a Little,Of love and respect
Company,Marry Me a Little,You promise whatever you like
Company,Marry Me a Little,I'll never collect
Company,Marry Me a Little,Right?
Company,Marry Me a Little,"Okay, then"
Company,Marry Me a Little,I'm ready
Company,Marry Me a Little,I'm ready now
Company,Marry Me a Little,Someone—
Company,Marry Me a Little,I'm ready!
Company,Side by Side by Side,"Bobby, Bobby"
Company,Side by Side by Side,Bah-bah-bah-bah-bah-bah-bah-bah
Company,Side by Side by Side,Bobby
Company,Side by Side by Side,Bobby
Company,Side by Side by Side,Bobby
Company,Side by Side by Side,Bobby
Company,Side by Side by Side,Bah-bah-bah-bah-bah-bah-bah-bah
Company,Side by Side by Side,Bobby
Company,Side by Side by Side,"Well, our blessings, Robert"
Company,Side by Side by Side,"Don’t tell your wish, Bobby"
Company,Side by Side by Side,Or it won’t come true
Company,Side by Side by Side,You just blew it
Company,Side by Side by Side,"It probably was a wish you wouldn’t have gotten anyway, Robert"
Company,Side by Side by Side,"You wish for a wife, Robert?"
Company,Side by Side by Side,"Don’t, you’re a lucky son of a gun right now"
Company,Side by Side by Side,Hang in there
Company,Side by Side by Side,"Actually, I didn’t wish for anything"
Company,Side by Side by Side,Whadaya mean you didn’t wish for anything?
Company,Side by Side by Side,"Okay, but, everybody’s so curious"
Company,Side by Side by Side,Tell but lie
Company,Side by Side by Side,Thank you for including me in your thoughts
Company,Side by Side by Side,Your lives
Company,Side by Side by Side,"Stay exactly as you are, Robert"
Company,Side by Side by Side,"That’s right, you sweet thing"
Company,Side by Side by Side,Stay exactly as you are
Company,Side by Side by Side,Everyone adores you!
Company,Side by Side by Side,What an awful thing
Company,Side by Side by Side,Things happen for the best
Company,Side by Side by Side,I don’t even believe that myself
Company,Side by Side by Side,"I mean, when you’ve got friends like mine..."
Company,Side by Side by Side,I mean...
Company,Side by Side by Side,When you’ve got friends like mine
Company,Side by Side by Side,Isn’t it warm?
Company,Side by Side by Side,Isn’t it rosy?
Company,Side by Side by Side,Side by side
Company,Side by Side by Side,He’s such a cutie!
Company,Side by Side by Side,Isn’t he a cutie?!
Company,Side by Side by Side,By side
Company,Side by Side by Side,Ports in a storm
Company,Side by Side by Side,Comfy and cosy
Company,Side by Side by Side,Side by side
Company,Side by Side by Side,He never loses his cool
Company,Side by Side by Side,By side
Company,Side by Side by Side,I envy that
Company,Side by Side by Side,Everything shines
Company,Side by Side by Side,How sweet
Company,Side by Side by Side,Side by side
Company,Side by Side by Side,We’re just so fond of him
Company,Side by Side by Side,By side
Company,Side by Side by Side,Parallel lines who meet
Company,Side by Side by Side,Love him
Company,Side by Side by Side,Can’t get enough of him
Company,Side by Side by Side,Everyone winks
Company,Side by Side by Side,Nobody’s nosy
Company,Side by Side by Side,Side by side
Company,Side by Side by Side,He’s just crazy about me
Company,Side by Side by Side,By side
Company,Side by Side by Side,He’s a very tender guy
Company,Side by Side by Side,You bring the drinks
Company,Side by Side by Side,And I’ll bring the posy
Company,Side by Side by Side,Side by side
Company,Side by Side by Side,He’s always there when ya’ need him
Company,Side by Side by Side,By side
Company,Side by Side by Side,One is lonely and two is boring
Company,Side by Side by Side,Think what you can keep ignoring
Company,Side by Side by Side,Side
Company,Side by Side by Side,He’s my best friend!
Company,Side by Side by Side,By side
Company,Side by Side by Side,Second best!
Company,Side by Side by Side,By side
Company,Side by Side by Side,Never a bother
Company,Side by Side by Side,Seven times a godfather
Company,Side by Side by Side,Year after year
Company,Side by Side by Side,Older and older
Company,Side by Side by Side,It’s amazing
Company,Side by Side by Side,We’ve gotten older every year
Company,Side by Side by Side,And he seems to stay exactly the same
Company,Side by Side by Side,Sharing a tear
Company,Side by Side by Side,Lending a shoulder
Company,Side by Side by Side,You know what comes to my mind
Company,Side by Side by Side,When I see him?
Company,Side by Side by Side,The Seagrams Building
Company,Side by Side by Side,Isn’t that funny?
Company,Side by Side by Side,Ain’t we got fun?
Company,Side by Side by Side,No strain
Company,Side by Side by Side,Sometimes I catch him looking and looking
Company,Side by Side by Side,I just look right back
Company,Side by Side by Side,Permanent sun
Company,Side by Side by Side,No rain
Company,Side by Side by Side,"We’re so crazy, he’s so sane"
Company,Side by Side by Side,Friendship forbids
Company,Side by Side by Side,Anything bitter
Company,Side by Side by Side,A person like Bob doesn’t have the good things
Company,Side by Side by Side,And he doesn’t have the bad things...
Company,Side by Side by Side,But he doesn’t have the good things either
Company,Side by Side by Side,Being the kids
Company,Side by Side by Side,As well as the sitter
Company,Side by Side by Side,Let me make him a drink
Company,Side by Side by Side,He’s the only guy I know I think should drink more!
Company,Side by Side by Side,"One’s impossible, two is dreary"
Company,Side by Side by Side,"Three is company, safe and cheery"
Company,Side by Side by Side,Side
Company,Side by Side by Side,He always looks like he’s keeping score
Company,Side by Side by Side,By side
Company,Side by Side by Side,"Who’s winning, Robert?"
Company,Side by Side by Side,By side
Company,Side by Side by Side,Here is the church
Company,Side by Side by Side,Here is the steeple
Company,Side by Side by Side,Open the doors
Company,Side by Side by Side,"And see all the crazy, married people..."
Company,What Would We Do Without You,What would we do without you?
Company,What Would We Do Without You,How would we ever get through?
Company,What Would We Do Without You,Who would I complain to for hours?
Company,What Would We Do Without You,Who'd bring all the flowers
Company,What Would We Do Without You,When I have the flu?
Company,What Would We Do Without You,Who'd finish yesterday's stew?
Company,What Would We Do Without You,Who'd take the kids to the zoo?
Company,What Would We Do Without You,Who is so dear?
Company,What Would We Do Without You,And who is so deep?
Company,What Would We Do Without You,And who would keep her/him occupied when I want to sleep?
Company,What Would We Do Without You,How would we ever get through?
Company,What Would We Do Without You,What would we do without you?
Company,What Would We Do Without You,What would we do without you?
Company,What Would We Do Without You,How would we ever get through?
Company,What Would We Do Without You,Should there be a marital squabble
Company,What Would We Do Without You,Available Bob'll
Company,What Would We Do Without You,Be there with the glue
Company,What Would We Do Without You,Who could we open up to
Company,What Would We Do Without You,Sеcrets we keep from guess-who?
Company,What Would We Do Without You,Who is so safе and who is so sound?
Company,What Would We Do Without You,You never need an analyst with Bobby around
Company,What Would We Do Without You,How would we ever get through?
Company,What Would We Do Without You,What would we do without you?
Company,What Would We Do Without You,What would we do without you-oo?
Company,What Would We Do Without You,How would we ever get through-oo?
Company,What Would We Do Without You,Who sends anniversary wishes?
Company,What Would We Do Without You,Who helps with the dishes
Company,What Would We Do Without You,And never says boo?
Company,What Would We Do Without You,Who changes subjects on cue?
Company,What Would We Do Without You,Who cheers us up when we're blue?
Company,What Would We Do Without You,Who is a flirt but never a threat?
Company,What Would We Do Without You,Reminds us of our birthdays which we always forget?
Company,What Would We Do Without You,What would we do without you?
Company,What Would We Do Without You,Just what you usually do
Company,What Would We Do Without You,Right!
Company,What Would We Do Without You,You who sit with us...
Company,What Would We Do Without You,You who share with us...
Company,What Would We Do Without You,You who fit with us...
Company,What Would We Do Without You,You who bear with us...
Company,What Would We Do Without You,"You-hoo, you-hoo"
Company,What Would We Do Without You,"You-hoo, you-hoo..."
Company,What Would We Do Without You,"Okay, now everybody-!"
Company,What Would We Do Without You,"Isn't it warm, isn't it rosy?"
Company,What Would We Do Without You,Side by side...
Company,What Would We Do Without You,"Ports in a storm, comfy and cozy"
Company,What Would We Do Without You,Side by side...
Company,What Would We Do Without You,"Everything shines, how sweet"
Company,What Would We Do Without You,Side by side...
Company,What Would We Do Without You,"Parallel lines, who meet"
Company,What Would We Do Without You,Side by side...
Company,What Would We Do Without You,"Year after year, older and older"
Company,What Would We Do Without You,Side by side
Company,What Would We Do Without You,Sharing a tear and lending a shoulder
Company,What Would We Do Without You,Side by side
Company,What Would We Do Without You,"Two's impossible, two is gloomy"
Company,What Would We Do Without You,Give another number to me
Company,What Would We Do Without You,Side
Company,What Would We Do Without You,By side
Company,What Would We Do Without You,By side
Company,What Would We Do Without You,"By side, by side, by side, by side, by side"
Company,What Would We Do Without You,"By side, by side, by side, by side, by side"
Company,What Would We Do Without You,By side!
Company,Poor Baby,Yes?
Company,Poor Baby,Robert—
Company,Poor Baby,What?
Company,Poor Baby,I worry—
Company,Poor Baby,Why?
Company,Poor Baby,He's all alone
Company,Poor Baby,Hmm
Company,Poor Baby,There's no one—
Company,Poor Baby,Where?
Company,Poor Baby,In his life
Company,Poor Baby,Oh
Company,Poor Baby,Robert ought to have a woman
Company,Poor Baby,"Poor baby, all alone"
Company,Poor Baby,Evening after evening by the telephone—
Company,Poor Baby,We're the only tenderness he's ever known
Company,Poor Baby,Poor baby...
Company,Poor Baby,David—
Company,Poor Baby,Yes?
Company,Poor Baby,Bobby—
Company,Poor Baby,What?
Company,Poor Baby,I worry—
Company,Poor Baby,Why?
Company,Poor Baby,It's such a waste
Company,Poor Baby,Hmm
Company,Poor Baby,There's no one—
Company,Poor Baby,Where?
Company,Poor Baby,In his life
Company,Poor Baby,Oh
Company,Poor Baby,Bobby ought to have a woman
Company,Poor Baby,"Poor baby, sitting there"
Company,Poor Baby,Staring at the walls and playing solitairе
Company,Poor Baby,Making conversation with the empty air—
Company,Poor Baby,Poor baby...
Company,Poor Baby,Robеrt...
Company,Poor Baby,Bobby...
Company,Poor Baby,"Robert, angel..."
Company,Poor Baby,"Bobby, honey..."
Company,Poor Baby,"You know, no one"
Company,Poor Baby,Wants you to be happy
Company,Poor Baby,More than I do
Company,Poor Baby,"No one, but"
Company,Poor Baby,"Isn't she a little bit, well"
Company,Poor Baby,You know...?
Company,Poor Baby,You know
Company,Poor Baby,No one wants you to be happy more
Company,Poor Baby,Than I do
Company,Poor Baby,"No one, but"
Company,Poor Baby,Face it
Company,Poor Baby,Why her?
Company,Poor Baby,Better
Company,Poor Baby,No one...
Company,Poor Baby,"Isn't she a little bit, well"
Company,Poor Baby,You know...?
Company,Poor Baby,Face it
Company,Poor Baby,Why these meaningless relationships?
Company,Poor Baby,They can't make you happy
Company,Poor Baby,But you know better...
Company,Poor Baby,Why her?
Company,Poor Baby,"Better, no one..."
Company,Poor Baby,"Isn't she a little bit, well"
Company,Poor Baby,You know better
Company,Poor Baby,"You know, no one"
Company,Poor Baby,Wants you to be happy
Company,Poor Baby,More than I do
Company,Poor Baby,"No one, but"
Company,Poor Baby,"Isn't she a little bit, well"
Company,Poor Baby,You know...?
Company,Poor Baby,Face it
Company,Poor Baby,"You know, no one"
Company,Poor Baby,Wants you to be happy
Company,Poor Baby,More than I do
Company,Poor Baby,"No one, but--"
Company,Poor Baby,"Isn't she a little bit, well..."
Company,Poor Baby,Dumb?
Company,Poor Baby,Tacky?
Company,Poor Baby,Vulgar?
Company,Poor Baby,Old?
Company,Poor Baby,Tall?
Company,Poor Baby,Aggressive?
Company,Poor Baby,Neurotic?
Company,Poor Baby,Where is she from?
Company,Poor Baby,She's very weird...
Company,Poor Baby,And cheap
Company,Poor Baby,And gross
Company,Poor Baby,And...
Company,Poor Baby,Peculiar?
Company,Poor Baby,Depressing
Company,Poor Baby,And...
Company,Poor Baby,She seems so dead
Company,Poor Baby,And immature...
Company,Poor Baby,She's tall enough to be your mother...
Company,Poor Baby,Goliath!...
Company,Poor Baby,"Poor baby, all alone"
Company,Poor Baby,Throw a lonely dog a bone
Company,Poor Baby,It's still a bone
Company,Poor Baby,We're the only tenderness
Company,Poor Baby,He's ever known
Company,Poor Baby,Poor baby
Company,Barcelona,Where ya going?
Company,Barcelona,Barcelona
Company,Barcelona,Oh...
Company,Barcelona,Don't get up
Company,Barcelona,Do you have to?
Company,Barcelona,"Yes, I have to"
Company,Barcelona,Oh...
Company,Barcelona,Don't get up
Company,Barcelona,Now you're angry
Company,Barcelona,"No, I'm not"
Company,Barcelona,"Yes, you are"
Company,Barcelona,"No, I'm not"
Company,Barcelona,Put your things down
Company,Barcelona,"See, you're angry"
Company,Barcelona,"No, I'm not"
Company,Barcelona,"Yes, you are"
Company,Barcelona,"No, I'm not"
Company,Barcelona,Put your wings down
Company,Barcelona,And stay
Company,Barcelona,I'm leaving
Company,Barcelona,Why?
Company,Barcelona,To go to—
Company,Barcelona,Stay
Company,Barcelona,I have to—
Company,Barcelona,Fly—
Company,Barcelona,I know
Company,Barcelona,To Barcelona
Company,Barcelona,Look
Company,Barcelona,You're a very special girl
Company,Barcelona,Not just overnight
Company,Barcelona,"No, you're a very special girl"
Company,Barcelona,And not because you're bright—
Company,Barcelona,Not just because you're bright
Company,Barcelona,You're just a very special girl
Company,Barcelona,June!
Company,Barcelona,April!...
Company,Barcelona,April...
Company,Barcelona,Thank you
Company,Barcelona,Whatcha thinking?
Company,Barcelona,Barcelona
Company,Barcelona,Oh...
Company,Barcelona,Flight eighteen
Company,Barcelona,Stay a minute
Company,Barcelona,I would like to
Company,Barcelona,So?
Company,Barcelona,Don't be mean
Company,Barcelona,Stay a minute
Company,Barcelona,"No, I can't"
Company,Barcelona,"Yes, you can"
Company,Barcelona,"No, I can't"
Company,Barcelona,Where ya going?
Company,Barcelona,Barcelona
Company,Barcelona,So you said...
Company,Barcelona,And Madrid
Company,Barcelona,Bon voyage
Company,Barcelona,On a Boeing
Company,Barcelona,Good night
Company,Barcelona,You're angry
Company,Barcelona,No
Company,Barcelona,I've got to
Company,Barcelona,Right
Company,Barcelona,Report to—
Company,Barcelona,Go
Company,Barcelona,That's not to say
Company,Barcelona,That if I had my way...
Company,Barcelona,"Oh well, I guess okay"
Company,Barcelona,What?
Company,Barcelona,I'll stay
Company,Barcelona,What?
Company,Barcelona,Oh God!
Company,The Ladies Who Lunch,I'd like to propose a toast
Company,The Ladies Who Lunch,Here's to the ladies who lunch...
Company,The Ladies Who Lunch,Everybody laugh
Company,The Ladies Who Lunch,Lounging in their caftans and planning a brunch
Company,The Ladies Who Lunch,On their own behalf
Company,The Ladies Who Lunch,Off to the gym
Company,The Ladies Who Lunch,Then to a fitting
Company,The Ladies Who Lunch,Claiming they're fat
Company,The Ladies Who Lunch,And looking grim
Company,The Ladies Who Lunch,Cause they've been sitting
Company,The Ladies Who Lunch,Choosing a hat—
Company,The Ladies Who Lunch,Does anyone still wear a hat?
Company,The Ladies Who Lunch,I'll drink to that
Company,The Ladies Who Lunch,And here's to the girls who play smart—
Company,The Ladies Who Lunch,Aren't they a gas?
Company,The Ladies Who Lunch,Rushing to their classes in optical art
Company,The Ladies Who Lunch,Wishing it would pass
Company,The Ladies Who Lunch,Another long exhausting day
Company,The Ladies Who Lunch,Another thousand dollars
Company,The Ladies Who Lunch,"A matinee, a Pinter play"
Company,The Ladies Who Lunch,Perhaps a piece of Mahler's—
Company,The Ladies Who Lunch,I'll drink to that
Company,The Ladies Who Lunch,And one for Mahler
Company,The Ladies Who Lunch,Here's to the girls who play wife—
Company,The Ladies Who Lunch,Aren't they too much?
Company,The Ladies Who Lunch,Keeping house but clutching a copy of LIFE
Company,The Ladies Who Lunch,Just to keep in touch
Company,The Ladies Who Lunch,The ones who follow the rules
Company,The Ladies Who Lunch,And meet themselves at the schools
Company,The Ladies Who Lunch,Too busy to know that they're fools—
Company,The Ladies Who Lunch,Aren't they a gem?
Company,The Ladies Who Lunch,I'll drink to them
Company,The Ladies Who Lunch,Let's all drink to them!
Company,The Ladies Who Lunch,And here's to the girls who just watch—
Company,The Ladies Who Lunch,Aren't they the best?
Company,The Ladies Who Lunch,"When they get depressed, it's a bottle of Scotch"
Company,The Ladies Who Lunch,Plus a little jest
Company,The Ladies Who Lunch,Another chance to disapprove
Company,The Ladies Who Lunch,Another brilliant zinger
Company,The Ladies Who Lunch,Another reason not to move
Company,The Ladies Who Lunch,Another vodka stinger—
Company,The Ladies Who Lunch,Aaaahh—I'll drink to that
Company,The Ladies Who Lunch,So here's to the girls on the go—
Company,The Ladies Who Lunch,Everybody tries
Company,The Ladies Who Lunch,Look into their eyes and you'll see what they know:
Company,The Ladies Who Lunch,Everybody dies
Company,The Ladies Who Lunch,A toast to that invincible bunch
Company,The Ladies Who Lunch,The dinosaurs surviving the crunch—
Company,The Ladies Who Lunch,Let's hear it for the ladies who lunch!
Company,The Ladies Who Lunch,Everybody rise! Rise!
Company,The Ladies Who Lunch,Rise! Rise! Rise! Rise! Rise! Rise!
Company,The Ladies Who Lunch,Rise!
Company,The Ladies Who Lunch,"Larry, I would like a cigarette"
Company,"""You have a good third husband, Joane""",Whaddya get?
Company,"""You have a good third husband, Joane""",Bobby
Company,"""You have a good third husband, Joane""",Bobby
Company,"""You have a good third husband, Joane""",Bobby
Company,"""You have a good third husband, Joane""",Baby
Company,"""You have a good third husband, Joane""",Bobby
Company,"""You have a good third husband, Joane""",Bubbi
Company,"""You have a good third husband, Joane""",Bobby
